source,airfoil,config,Re,alpha,CL,CD,u_cd_span
stec8,E387A HIGH TURBULENCE,clean,201300.0,3.21,0.604,0.0103,
stec8,E387A HIGH TURBULENCE,clean,201300.0,4.23,0.702,0.0114,
stec8,E387A HIGH TURBULENCE,clean,201300.0,5.25,0.795,0.012,
stec8,E387A HIGH TURBULENCE,clean,201300.0,6.27,0.888,0.0133,
stec8,E387A HIGH TURBULENCE,clean,201300.0,7.3,0.969,0.0165,
stec8,E387A HIGH TURBULENCE,clean,201300.0,8.31,1.036,0.0195,
stec8,E387A HIGH TURBULENCE,clean,201300.0,9.32,1.093,0.0243,
stec8,E387A HIGH TURBULENCE,clean,201300.0,10.34,1.12,0.0303,
stec8,E387A HIGH TURBULENCE,clean,201300.0,11.34,1.117,0.0388,
stec8,E387A HIGH TURBULENCE,clean,201300.0,12.32,1.109,0.0426,
stec8,E387A HIGH TURBULENCE,clean,301300.0,-3.98,-0.089,0.016,
stec8,E387A HIGH TURBULENCE,clean,301300.0,-2.97,0.001,0.0127,
stec8,E387A HIGH TURBULENCE,clean,301300.0,-1.91,0.1,0.011,
stec8,E387A HIGH TURBULENCE,clean,301300.0,-0.9,0.197,0.0103,
stec8,E387A HIGH TURBULENCE,clean,301300.0,0.13,0.296,0.008,
stec8,E387A HIGH TURBULENCE,clean,301300.0,1.16,0.399,0.0083,
stec8,E387A HIGH TURBULENCE,clean,301300.0,2.19,0.502,0.0087,
stec8,E387A HIGH TURBULENCE,clean,301300.0,3.21,0.601,0.009,
stec8,E387A HIGH TURBULENCE,clean,301300.0,4.24,0.699,0.0101,
stec8,E387A HIGH TURBULENCE,clean,301300.0,5.26,0.793,0.0103,
stec8,E387A HIGH TURBULENCE,clean,301300.0,6.27,0.881,0.0112,
stec8,E387A HIGH TURBULENCE,clean,301300.0,7.3,0.959,0.0143,
stec8,E387A HIGH TURBULENCE,clean,301300.0,8.31,1.028,0.0175,
stec8,E387A HIGH TURBULENCE,clean,301300.0,9.33,1.086,0.0225,
stec8,E387A HIGH TURBULENCE,clean,301300.0,10.33,1.116,0.0285,
stec8,E387A HIGH TURBULENCE,clean,301300.0,11.33,1.115,0.0416,
stec8,E387A HIGH TURBULENCE,clean,301300.0,12.33,1.105,0.0487,
stec8,E387A HIGH TURBULENCE,clean,301300.0,13.33,1.088,0.0682,
stec8,E387A HIGH TURBULENCE,clean,301300.0,14.32,1.069,0.0798,
stec8,E387A REPEAT,clean,99500.0,-3.95,-0.152,0.0274,
stec8,E387A REPEAT,clean,99500.0,-2.9,-0.005,0.0193,
stec8,E387A REPEAT,clean,99500.0,-1.87,0.127,0.0146,
stec8,E387A REPEAT,clean,99500.0,-0.88,0.221,0.0146,
stec8,E387A REPEAT,clean,99500.0,0.16,0.318,0.0154,
stec8,E387A REPEAT,clean,99500.0,1.18,0.413,0.0175,
stec8,E387A REPEAT,clean,99500.0,2.19,0.506,0.0183,
stec8,E387A REPEAT,clean,99500.0,3.21,0.599,0.0218,
stec8,E387A REPEAT,clean,99500.0,4.22,0.683,0.0221,
stec8,E387A REPEAT,clean,99500.0,5.25,0.78,0.0224,
stec8,E387A REPEAT,clean,99500.0,6.27,0.876,0.0217,
stec8,E387A REPEAT,clean,99500.0,7.29,0.973,0.0196,
stec8,E387A REPEAT,clean,99500.0,8.32,1.059,0.0203,
stec8,E387A REPEAT,clean,99500.0,9.32,1.106,0.0256,
stec8,E387A REPEAT,clean,99500.0,10.32,1.12,0.0345,
stec8,E387A REPEAT,clean,149600.0,-2.9,0.025,0.0147,
stec8,E387A REPEAT,clean,149600.0,-1.88,0.114,0.013,
stec8,E387A REPEAT,clean,149600.0,-0.89,0.195,0.0107,
stec8,E387A REPEAT,clean,149600.0,0.14,0.298,0.0114,
stec8,E387A REPEAT,clean,149600.0,1.16,0.398,0.0123,
stec8,E387A REPEAT,clean,149600.0,2.18,0.501,0.0133,
stec8,E387A REPEAT,clean,149600.0,3.21,0.601,0.0145,
stec8,E387A REPEAT,clean,149600.0,4.24,0.702,0.0153,
stec8,E387A REPEAT,clean,149600.0,5.26,0.8,0.0153,
stec8,E387A REPEAT,clean,149600.0,6.27,0.894,0.0159,
stec8,E387A REPEAT,clean,149600.0,7.3,0.988,0.0154,
stec8,E387A REPEAT,clean,149600.0,8.31,1.058,0.0186,
stec8,E387A REPEAT,clean,149600.0,9.34,1.104,0.0249,
stec8,E387A REPEAT,clean,202000.0,-3.94,-0.096,0.0179,
stec8,E387A REPEAT,clean,202000.0,-2.94,-0.005,0.0138,
stec8,E387A REPEAT,clean,202000.0,-1.9,0.089,0.0118,
stec8,E387A REPEAT,clean,202000.0,-0.88,0.183,0.0092,
stec8,E387A REPEAT,clean,202000.0,0.16,0.285,0.0088,
stec8,E387A REPEAT,clean,202000.0,1.18,0.389,0.0102,
stec8,E387A REPEAT,clean,202000.0,2.2,0.493,0.0107,
stec8,E387A REPEAT,clean,202000.0,3.21,0.595,0.0116,
stec8,E387A REPEAT,clean,202000.0,4.24,0.695,0.0121,
stec8,E387A REPEAT,clean,202000.0,5.26,0.794,0.013,
stec8,E387A REPEAT,clean,202000.0,6.27,0.893,0.013,
stec8,E387A REPEAT,clean,202000.0,7.29,0.98,0.014,
stec8,E387A REPEAT,clean,202000.0,8.3,1.044,0.0185,
stec8,E387A REPEAT,clean,202000.0,9.33,1.092,0.0245,
stec8,E387A REPEAT,clean,202000.0,10.33,1.12,0.0322,
stec8,E387A REPEAT,clean,202000.0,11.33,1.12,0.0434,
stec8,E387A REPEAT,clean,302200.0,-3.94,-0.11,0.0164,
stec8,E387A REPEAT,clean,302200.0,-2.97,-0.018,0.0128,
stec8,E387A REPEAT,clean,302200.0,-1.91,0.082,0.0105,
stec8,E387A REPEAT,clean,302200.0,-0.89,0.183,0.0096,
stec8,E387A REPEAT,clean,302200.0,0.15,0.284,0.0082,
stec8,E387A REPEAT,clean,302200.0,1.18,0.396,0.0085,
stec8,E387A REPEAT,clean,302200.0,2.2,0.501,0.0088,
stec8,E387A REPEAT,clean,302200.0,3.22,0.605,0.0097,
stec8,E387A REPEAT,clean,302200.0,4.24,0.708,0.01,
stec8,E387A REPEAT,clean,302200.0,5.27,0.81,0.0107,
stec8,E387A REPEAT,clean,302200.0,6.29,0.905,0.0111,
stec8,E387A REPEAT,clean,302200.0,7.3,0.985,0.0137,
stec8,E387A REPEAT,clean,302200.0,8.32,1.05,0.0175,
stec8,E387A REPEAT,clean,302200.0,9.33,1.102,0.0231,
stec8,E387A REPEAT,clean,302200.0,10.34,1.131,0.0309,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,-2.9,0.015,0.0173,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,-1.39,0.147,0.012,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,0.16,0.297,0.0118,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,1.68,0.445,0.0139,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,3.21,0.595,0.0151,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,4.75,0.742,0.0165,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,6.28,0.887,0.0176,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,7.3,0.977,0.0196,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,8.31,1.059,0.0204,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,9.33,1.096,0.0266,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,10.34,1.102,0.0378,
stec8,"E387A UST .020, .125, 20%",clean,101500.0,11.32,1.103,0.0535,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,-2.91,0.0,0.0152,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,-1.38,0.139,0.0113,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,0.15,0.288,0.0101,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,1.67,0.443,0.0112,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,3.23,0.599,0.0122,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,4.76,0.749,0.0135,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,6.27,0.893,0.0143,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,7.3,0.982,0.0168,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,8.32,1.059,0.0191,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,9.33,1.098,0.0265,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,10.34,1.115,0.0362,
stec8,"E387A UST .020, .125, 20%",clean,153000.0,11.33,1.11,0.0484,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,-3.92,-0.092,0.0177,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,-2.91,-0.001,0.0138,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,-1.89,0.095,0.0119,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,-0.88,0.188,0.0102,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,0.16,0.292,0.0092,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,1.18,0.397,0.0094,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,2.2,0.5,0.0104,
stec8,"E387A UST .020, .125, 20%",clean,200400.0,3.22,0.602,0.0109,
