entry,Re,alpha,zCD_oof,dCL_oof
vol3|SD7037 (E),99786,9.21,0.01338,-0.06676
vol3|SD7037 (E),99786,10.25,0.01636,-0.07619
vol3|SD7037 (E),99786,11.21,-0.00908,-0.08243
vol3|SD7037 (E),100009,-5.49,-0.40470,0.17550
vol3|SD7037 (E),100009,-4.38,-0.30361,0.16807
vol3|SD7037 (E),100009,-3.44,-0.18674,0.16208
vol3|SD7037 (E),100009,-2.33,-0.15084,0.14175
vol3|SD7037 (E),100009,-1.4,-0.10133,0.08735
vol3|SD7037 (E),100009,-0.44,-0.02671,0.04252
vol3|SD7037 (E),100009,0.6,0.02577,0.03214
vol3|SD7037 (E),100009,1.68,0.04519,0.01276
vol3|SD7037 (E),100009,2.9,0.06843,-0.03443
vol3|SD7037 (E),100009,3.74,0.07531,-0.03484
vol3|SD7037 (E),100009,4.68,0.07203,-0.04338
vol3|SD7037 (E),100009,5.73,0.07065,-0.05219
vol3|SD7037 (E),100009,7.12,0.05569,-0.05941
vol3|SD7037 (E),100009,7.8,0.05702,-0.06355
vol3|SD7037 (E),100009,8.75,0.04029,-0.06608
vol3|SD7037 (E),100009,9.89,0.02737,-0.06148
vol3|SD7037 (E),100009,10.77,0.01633,-0.08338
vol3|SD7037 (E),105616,-6.16,-0.27736,0.13569
vol3|SD7037 (E),105616,-5.19,-0.42970,0.17245
vol3|SD7037 (E),105616,-4.11,-0.25729,0.14524
vol3|SD7037 (E),105616,-2.96,-0.16542,0.14350
vol3|SD7037 (E),105616,-2.12,-0.15124,0.13071
vol3|SD7037 (E),105616,-1.07,-0.04207,0.06045
vol3|SD7037 (E),105616,0.01,-0.01340,0.02968
vol3|SD7037 (E),105616,1.02,0.02741,0.00522
vol3|SD7037 (E),105616,2.01,0.06037,-0.00284
vol3|SD7037 (E),105616,3.03,0.07311,-0.03670
vol3|SD7037 (E),105616,4.13,0.07394,-0.04574
vol3|SD7037 (E),105616,5.15,0.07389,-0.04733
vol3|SD7037 (E),105616,6.13,0.07230,-0.05900
vol3|SD7037 (E),105616,7.16,0.06121,-0.06117
vol3|SD7037 (E),105616,8.21,0.04907,-0.06591
vol3|SD7037 (E),105616,9.2,0.03374,-0.06966
vol3|SD7037 (E),105616,10.22,0.03758,-0.07003
vol3|SD7037 (E),105616,11.21,0.01107,-0.08760
vol3|SD7037 (E),199620,-4.48,-0.24167,0.14700
vol3|SD7037 (E),199620,-3.65,-0.11305,0.10862
vol3|SD7037 (E),199620,-2.34,-0.07472,0.07784
vol3|SD7037 (E),199620,-1.37,0.00558,0.04077
vol3|SD7037 (E),199620,-0.3,0.02976,0.01301
vol3|SD7037 (E),199620,0.67,0.04286,0.01474
vol3|SD7037 (E),199620,1.78,0.08350,-0.01905
vol3|SD7037 (E),199620,2.73,0.09118,-0.02096
vol3|SD7037 (E),199620,3.76,0.09015,-0.02469
vol3|SD7037 (E),199620,4.89,0.08859,-0.02725
vol3|SD7037 (E),199620,5.85,0.08829,-0.03382
vol3|SD7037 (E),199620,6.73,0.08449,-0.03785
vol3|SD7037 (E),199620,7.73,0.07635,-0.04064
vol3|SD7037 (E),199620,8.77,0.05482,-0.04320
vol3|SD7037 (E),199620,9.9,0.08101,-0.04184
vol3|SD7037 (E),199620,10.81,0.10793,-0.05278
vol3|SD7037 (E),199620,11.78,0.00898,-0.05382
vol3|SD7037 (E),199795,-7.09,-0.16996,0.13427
vol3|SD7037 (E),199795,-5.72,-0.34801,0.20232
vol3|SD7037 (E),199795,-4.9,-0.28407,0.15270
vol3|SD7037 (E),199795,-3.77,-0.15960,0.12588
vol3|SD7037 (E),199795,-2.83,-0.09589,0.09011
vol3|SD7037 (E),199795,-1.77,-0.00511,0.05509
vol3|SD7037 (E),199795,-0.92,0.02665,0.03344
vol3|SD7037 (E),199795,0.13,0.03526,0.00238
vol3|SD7037 (E),199795,1.1,0.06585,0.00146
vol3|SD7037 (E),199795,2.11,0.08350,-0.01905
vol3|SD7037 (E),199795,3.13,0.09296,-0.02096
vol3|SD7037 (E),199795,4.08,0.08857,-0.02670
vol3|SD7037 (E),199795,5.1,0.08859,-0.02654
vol3|SD7037 (E),199795,6.28,0.08464,-0.03288
vol3|SD7037 (E),199795,7.17,0.07822,-0.03821
vol3|SD7037 (E),199795,8.38,0.06353,-0.03956
vol3|SD7037 (E),199795,9.23,0.05607,-0.04336
vol3|SD7037 (E),200149,-6.06,-0.29169,0.15967
vol3|SD7037 (E),200149,-4.83,-0.28601,0.14330
vol3|SD7037 (E),200149,-4.12,-0.15608,0.12718
vol3|SD7037 (E),200149,-2.94,-0.10531,0.09074
vol3|SD7037 (E),200149,-2.04,-0.04887,0.07184
vol3|SD7037 (E),200149,-1.04,0.00949,0.03954
vol3|SD7037 (E),200149,0.14,0.03526,0.00238
vol3|SD7037 (E),200149,1.0,0.05902,0.00146
vol3|SD7037 (E),200149,2.1,0.08350,-0.01905
vol3|SD7037 (E),200149,3.07,0.09296,-0.02096
vol3|SD7037 (E),200149,4.08,0.08857,-0.02670
vol3|SD7037 (E),200149,5.1,0.08859,-0.02654
vol3|SD7037 (E),200149,6.41,0.08449,-0.03184
vol3|SD7037 (E),200149,7.22,0.07822,-0.03821
vol3|SD7037 (E),200149,8.24,0.06940,-0.04064
vol3|SD7037 (E),200149,9.16,0.05072,-0.04336
vol3|SD7037 (E),200149,10.33,0.06283,-0.05532
vol3|SD7037 (E),200149,11.19,0.03419,-0.05388
vol3|SD7037 (E),205042,-4.96,-0.25351,0.13900
vol3|SD7037 (E),205042,-3.97,-0.15435,0.10849
vol3|SD7037 (E),205042,-2.92,-0.09778,0.07836
vol3|SD7037 (E),205042,-1.63,0.00017,0.04097
vol3|SD7037 (E),205042,-0.86,0.03174,0.01741
vol3|SD7037 (E),205042,0.01,0.03386,-0.00811
vol3|SD7037 (E),205042,1.03,0.06873,-0.00902
vol3|SD7037 (E),205042,2.05,0.08638,-0.02954
vol3|SD7037 (E),205042,3.1,0.09494,-0.03145
vol3|SD7037 (E),205042,4.15,0.09145,-0.03837
vol3|SD7037 (E),205042,5.11,0.09147,-0.03702
vol3|SD7037 (E),205042,6.12,0.09045,-0.04440
vol3|SD7037 (E),205042,7.33,0.07280,-0.04904
vol3|SD7037 (E),205042,8.29,0.06804,-0.05113
vol3|SD7037 (E),205042,9.23,0.05895,-0.04973
vol3|SD7037 (E),205042,10.21,0.06765,-0.06263
vol3|SD7037 (E),205042,11.33,0.06541,-0.07981
vol3|SD7037 (E),298981,-5.11,-0.12868,0.10661
vol3|SD7037 (E),298981,-4.1,-0.08846,0.09326
vol3|SD7037 (E),298981,-3.08,-0.03184,0.05426
vol3|SD7037 (E),298981,-1.85,0.03720,0.03117
vol3|SD7037 (E),298981,-1.01,0.12416,0.07136
vol3|SD7037 (E),298981,0.06,0.11162,0.02148
vol3|SD7037 (E),298981,1.27,0.14578,0.00670
vol3|SD7037 (E),298981,2.25,0.16971,0.00757
vol3|SD7037 (E),298981,3.5,0.16473,-0.01213
vol3|SD7037 (E),298981,4.45,0.16179,-0.01948
vol3|SD7037 (E),298981,5.29,0.15974,-0.02052
vol3|SD7037 (E),298981,6.3,0.15903,-0.02296
vol3|SD7037 (E),298981,7.26,0.15086,-0.03016
vol3|SD7037 (E),298981,8.24,0.13393,-0.03224
vol3|SD7037 (E),298981,9.31,0.14113,-0.03642
vol3|SD7037 (E),298981,10.23,0.03368,-0.05149
vol3|SD7037 (E),298981,11.23,0.10976,-0.05399
vol3|SD7037 (E),299247,-7.22,-0.15954,0.14185
vol3|SD7037 (E),299247,-6.03,-0.28741,0.17953
vol3|SD7037 (E),299247,-5.09,-0.13139,0.10551
vol3|SD7037 (E),299247,-4.0,-0.08361,0.08091
vol3|SD7037 (E),299247,-3.02,-0.03129,0.04941
vol3|SD7037 (E),299247,-1.95,0.03536,0.03451
vol3|SD7037 (E),299247,-0.95,0.12416,0.04316
vol3|SD7037 (E),299247,0.07,0.11162,0.01134
vol3|SD7037 (E),299247,1.16,0.14578,-0.00344
vol3|SD7037 (E),299247,2.16,0.16971,-0.00055
vol3|SD7037 (E),299247,3.24,0.17592,-0.00642
vol3|SD7037 (E),299247,4.26,0.16179,-0.01948
vol3|SD7037 (E),299247,5.44,0.15974,-0.02052
vol3|SD7037 (E),299247,6.14,0.15903,-0.02231
vol3|SD7037 (E),299247,7.45,0.14581,-0.03016
vol3|SD7037 (E),299247,8.38,0.12968,-0.03115
vol3|SD7037 (E),299247,9.55,0.15468,-0.03250
vol3|SD7037 (E),299247,10.41,0.02966,-0.04126
vol3|SD7037 (E),299247,11.4,0.12641,-0.04195
vol3|SD7037 (E),299364,-4.96,-0.13567,0.10296
vol3|SD7037 (E),299364,-4.02,-0.09799,0.07075
vol3|SD7037 (E),299364,-2.96,-0.03596,0.04228
vol3|SD7037 (E),299364,-1.95,0.03069,0.02203
vol3|SD7037 (E),299364,-0.95,0.10197,0.03067
vol3|SD7037 (E),299364,-0.24,0.09014,0.01067
vol3|SD7037 (E),299364,0.88,0.11878,-0.00574
vol3|SD7037 (E),299364,2.2,0.14753,-0.00983
vol3|SD7037 (E),299364,3.2,0.15373,-0.01605
vol3|SD7037 (E),299364,4.12,0.14741,-0.02340
vol3|SD7037 (E),299364,5.14,0.14701,-0.02242
vol3|SD7037 (E),299364,6.16,0.14466,-0.02623
vol3|SD7037 (E),299364,7.15,0.12592,-0.03372
vol3|SD7037 (E),299364,8.2,0.11872,-0.03616
vol3|SD7037 (E),299364,9.2,0.11799,-0.03797
vol3|SD7037 (E),299364,10.17,0.02397,-0.05480
vol3|SD7037 (E),299364,11.21,0.09776,-0.05791
vol3|SD7037 (E),299430,-6.33,-0.31100,0.16519
vol3|SD7037 (E),299430,-5.4,-0.16762,0.12654
vol3|SD7037 (E),299430,-3.97,-0.09799,0.06782
vol3|SD7037 (E),299430,-3.07,-0.03651,0.04266
vol3|SD7037 (E),299430,-2.28,0.00581,0.02850
vol3|SD7037 (E),299430,-1.11,0.10252,0.05273
vol3|SD7037 (E),299430,-0.1,0.08943,0.01067
vol3|SD7037 (E),299430,0.93,0.11878,-0.00787
vol3|SD7037 (E),299430,1.87,0.14859,-0.00379
vol3|SD7037 (E),299430,2.89,0.15594,-0.01605
vol3|SD7037 (E),299430,3.92,0.14741,-0.02020
vol3|SD7037 (E),299430,4.92,0.15260,-0.02305
vol3|SD7037 (E),299430,5.92,0.14397,-0.02639
vol3|SD7037 (E),299430,7.02,0.12592,-0.03311
vol3|SD7037 (E),299430,7.97,0.12198,-0.03616
vol3|SD7037 (E),299430,8.98,0.11275,-0.03727
vol3|SD7037 (E),299430,9.97,0.04657,-0.04947
vol3|SD7037 (E),299430,11.06,0.09776,-0.05619
vol3|SD7062 (B),59900,-3.82,-0.06214,0.07346
vol3|SD7062 (B),59900,-2.21,0.00511,0.03004
vol3|SD7062 (B),59900,-0.79,0.01403,-0.00707
vol3|SD7062 (B),59900,0.87,0.01205,-0.04981
vol3|SD7062 (B),59900,2.43,0.03345,-0.06791
vol3|SD7062 (B),59900,3.9,0.03223,-0.07809
vol3|SD7062 (B),59900,5.49,-0.00841,-0.08238
vol3|SD7062 (B),59900,6.88,0.02292,-0.09997
vol3|SD7062 (B),59900,8.51,0.05657,0.03084
vol3|SD7062 (B),59900,9.89,0.01855,0.03271
vol3|SD7062 (B),59900,11.47,0.00146,0.06518
vol3|SD7062 (B),99400,-3.23,-0.00170,0.01852
vol3|SD7062 (B),99400,-2.2,0.04651,-0.00814
vol3|SD7062 (B),99400,-1.21,0.04762,-0.03031
vol3|SD7062 (B),99400,-0.16,0.05568,-0.04835
vol3|SD7062 (B),99400,0.86,0.06574,-0.05425
vol3|SD7062 (B),99400,1.9,0.08499,-0.06539
vol3|SD7062 (B),99400,2.96,0.08441,-0.07944
vol3|SD7062 (B),99400,3.94,0.08275,-0.08544
vol3|SD7062 (B),99400,4.96,0.08613,-0.09757
vol3|SD7062 (B),99400,5.98,0.08796,-0.11382
vol3|SD7062 (B),99400,7.0,0.07433,-0.12159
vol3|SD7062 (B),99400,8.12,0.07788,-0.13765
vol3|SD7062 (B),99400,9.04,0.07314,-0.13905
vol3|SD7062 (B),99400,10.07,0.06838,-0.13308
vol3|SD7062 (B),99400,11.14,0.13947,-0.14796
vol3|SD7062 (B),100300,-5.41,-0.02078,0.05008
vol3|SD7062 (B),100300,-3.65,-0.00453,0.01011
vol3|SD7062 (B),100300,-2.15,0.04346,-0.01841
vol3|SD7062 (B),100300,-0.59,0.05592,-0.03828
vol3|SD7062 (B),100300,0.9,0.06814,-0.05886
vol3|SD7062 (B),100300,2.46,0.08961,-0.07502
vol3|SD7062 (B),100300,3.95,0.08515,-0.08164
vol3|SD7062 (B),100300,5.58,0.09064,-0.10463
vol3|SD7062 (B),100300,7.06,0.07981,-0.11416
vol3|SD7062 (B),100300,8.59,0.07863,-0.13238
vol3|SD7062 (B),100300,10.04,0.07356,-0.13193
vol3|SD7062 (B),101500,-5.32,-0.01479,0.05538
vol3|SD7062 (B),101500,-4.24,-0.02529,0.01840
vol3|SD7062 (B),199800,-5.33,0.01351,0.02711
vol3|SD7062 (B),199800,-3.74,-0.01122,-0.00213
vol3|SD7062 (B),199800,-2.11,0.03403,-0.01559
vol3|SD7062 (B),199800,-0.67,0.04945,-0.02356
vol3|SD7062 (B),199800,0.86,0.05927,-0.04022
vol3|SD7062 (B),199800,2.41,0.08226,-0.05506
vol3|SD7062 (B),199800,4.0,0.07975,-0.05853
vol3|SD7062 (B),199800,5.51,0.08878,-0.07172
vol3|SD7062 (B),199800,7.02,0.08101,-0.08014
vol3|SD7062 (B),199800,8.55,0.08101,-0.09671
vol3|SD7062 (B),199800,10.12,0.09131,-0.09812
vol3|SD7062 (B),199800,11.6,0.16526,-0.07062
vol3|SD7062 (B),200400,-5.36,0.00956,0.01167
vol3|SD7062 (B),200400,-3.79,-0.01279,-0.01396
vol3|SD7062 (B),200400,-2.15,0.03329,-0.03388
vol3|SD7062 (B),200400,-0.63,0.04870,-0.04186
vol3|SD7062 (B),200400,0.92,0.06008,-0.05851
vol3|SD7062 (B),200400,2.47,0.08152,-0.07336
vol3|SD7062 (B),200400,3.92,0.07900,-0.07683
vol3|SD7062 (B),200400,5.48,0.08804,-0.09001
vol3|SD7062 (B),200400,6.97,0.08027,-0.09844
vol3|SD7062 (B),200400,8.49,0.08027,-0.11501
vol3|SD7062 (B),200400,10.02,0.09057,-0.11641
vol3|SD7062 (B),200400,11.55,0.16979,-0.09055
vol3|SD7062 (B),299500,-5.35,0.06406,-0.01794
vol3|SD7062 (B),299500,-3.73,0.05056,-0.03573
vol3|SD7062 (B),299500,-2.11,0.08778,-0.04757
vol3|SD7062 (B),299500,-0.66,0.10449,-0.05181
vol3|SD7062 (B),299500,1.02,0.12321,-0.06006
vol3|SD7062 (B),299500,2.57,0.14580,-0.07641
vol3|SD7062 (B),299500,4.17,0.13551,-0.07765
vol3|SD7062 (B),299500,5.72,0.14055,-0.09130
vol3|SD7062 (B),299500,7.21,0.13301,-0.09667
vol3|SD7062 (B),299500,8.67,0.14206,-0.11397
vol3|SD7062 (B),299500,10.21,0.13911,-0.11254
vol3|SD7062 (B),299500,11.69,0.21702,-0.09013
vol3|SD7062 (B),300300,-5.27,0.07793,-0.01165
vol3|SD7062 (B),300300,-3.77,0.05109,-0.01992
vol3|SD7062 (B),300300,-2.21,0.08659,-0.03379
vol3|SD7062 (B),300300,-0.7,0.09753,-0.03803
vol3|SD7062 (B),300300,0.89,0.11019,-0.04955
vol3|SD7062 (B),300300,2.34,0.14766,-0.06027
vol3|SD7062 (B),300300,4.05,0.13702,-0.06734
vol3|SD7062 (B),300300,5.48,0.14108,-0.08088
vol3|SD7062 (B),300300,7.1,0.13354,-0.08813
vol3|SD7062 (B),300300,8.53,0.13663,-0.10726
vol3|SD7062 (B),300300,10.0,0.13825,-0.10507
vol3|SD7062 (B),399900,-5.53,0.02552,-0.00424
vol3|SD7062 (B),399900,-3.74,0.01382,-0.01317
vol3|SD7062 (B),399900,-2.24,0.05506,-0.02538
vol3|SD7062 (B),399900,-0.7,0.07011,-0.02736
vol3|SD7062 (B),399900,0.86,0.08122,-0.03318
vol3|SD7062 (B),399900,2.4,0.10197,-0.04690
vol3|SD7062 (B),399900,3.96,0.11144,-0.04503
vol3|SD7062 (B),399900,5.54,0.10883,-0.05653
vol3|SD7062 (B),399900,7.05,0.10135,-0.05741
vol3|SD7062 (B),399900,8.72,0.10620,-0.07548
vol3|SD7062 (B),399900,10.23,0.10464,-0.07541
vol3|SD7062 (B),399900,11.84,0.18382,-0.06065
vol3|SD7062 (B),401200,-5.4,0.19798,-0.00862
vol3|SD7062 (B),401200,-3.75,0.16568,-0.01491
vol3|SD7062 (B),401200,-2.13,0.21981,-0.02712
vol3|SD7062 (B),401200,-0.69,0.23459,-0.02909
vol3|SD7062 (B),401200,0.85,0.27094,-0.03491
vol3|SD7062 (B),401200,2.39,0.30344,-0.04863
vol3|SD7062 (B),401200,3.95,0.30184,-0.04677
vol3|SD7062 (B),401200,5.48,0.29269,-0.05827
vol3|SD7062 (B),401200,7.05,0.28522,-0.05915
vol3|SD7062 (B),401200,8.49,0.29388,-0.07938
vol3|SD7062 (B),401200,10.16,0.29772,-0.07564
vol3|SD7080,99943,-6.02,-0.52133,0.14577
vol3|SD7080,99943,-4.93,-0.38636,0.16118
vol3|SD7080,99943,-3.91,-0.24910,0.13815
vol3|SD7080,99943,-2.97,-0.17981,0.13761
vol3|SD7080,99943,-1.95,-0.11269,0.12972
vol3|SD7080,99943,-0.76,-0.06532,0.08933
vol3|SD7080,99943,0.18,-0.02981,0.06788
vol3|SD7080,99943,1.22,0.01128,0.03339
vol3|SD7080,99943,2.28,0.03798,-0.01446
vol3|SD7080,99943,3.25,0.07102,-0.03479
vol3|SD7080,99943,4.21,0.06003,-0.04347
vol3|SD7080,99943,5.26,0.05535,-0.05577
vol3|SD7080,99943,6.32,0.05567,-0.05488
vol3|SD7080,99943,7.29,0.04031,-0.06120
vol3|SD7080,99943,8.32,0.03342,-0.06551
vol3|SD7080,99943,9.34,0.01165,-0.07231
vol3|SD7080,99943,10.32,0.01031,-0.09155
vol3|SD7080,99943,11.24,0.07694,-0.10067
vol3|SD7080,149842,-6.01,-0.51591,0.11902
vol3|SD7080,149842,-4.81,-0.34888,0.14042
vol3|SD7080,149842,-3.9,-0.22318,0.12102
vol3|SD7080,149842,-2.86,-0.18021,0.11271
vol3|SD7080,149842,-1.81,-0.08803,0.08415
vol3|SD7080,149842,-0.71,-0.03037,0.03591
vol3|SD7080,149842,0.4,-0.00377,0.01316
vol3|SD7080,149842,1.21,0.01556,-0.02000
vol3|SD7080,149842,2.24,0.04302,-0.04003
vol3|SD7080,149842,3.25,0.07571,-0.04898
vol3|SD7080,149842,4.21,0.06387,-0.05279
vol3|SD7080,149842,5.31,0.06399,-0.05062
vol3|SD7080,149842,6.22,0.05847,-0.05989
vol3|SD7080,149842,7.26,0.05307,-0.06423
vol3|SD7080,149842,8.34,0.04717,-0.06968
vol3|SD7080,149842,9.29,0.04509,-0.07428
vol3|SD7080,149842,10.42,0.04467,-0.08361
vol3|SD7080,149842,11.22,0.13184,-0.10598
vol3|SD7080,199879,-5.94,-0.42775,0.11470
vol3|SD7080,199879,-5.34,-0.34775,0.14988
vol3|SD7080,199879,-3.84,-0.16887,0.12462
vol3|SD7080,199879,-2.75,-0.11744,0.08609
vol3|SD7080,199879,-1.71,-0.01913,0.04995
vol3|SD7080,199879,-0.75,-0.00326,0.03504
vol3|SD7080,199879,0.24,0.02340,-0.00362
vol3|SD7080,199879,1.41,0.06682,-0.02412
vol3|SD7080,199879,2.27,0.07064,-0.02778
vol3|SD7080,199879,3.24,0.08427,-0.03345
vol3|SD7080,199879,4.4,0.07591,-0.04371
vol3|SD7080,199879,5.09,0.07842,-0.04371
vol3|SD7080,199879,6.31,0.07009,-0.04045
vol3|SD7080,199879,7.25,0.06664,-0.04768
vol3|SD7080,199879,8.28,0.06606,-0.05558
vol3|SD7080,199879,9.34,0.06866,-0.05591
vol3|SD7080,199879,10.23,0.08257,-0.06942
vol3|SD7080,199879,11.26,0.19247,-0.08981
vol3|SD7080,299767,-6.19,-0.35206,0.09683
vol3|SD7080,299767,-5.06,-0.16444,0.12563
vol3|SD7080,299767,-4.1,-0.13542,0.09593
vol3|SD7080,299767,-3.04,-0.09646,0.08003
vol3|SD7080,299767,-1.96,0.04571,0.05181
vol3|SD7080,299767,-0.77,0.06178,0.04560
vol3|SD7080,299767,0.21,0.07482,0.01941
vol3|SD7080,299767,1.26,0.11397,0.00375
vol3|SD7080,299767,2.16,0.11261,-0.00705
vol3|SD7080,299767,2.86,0.12383,-0.01192
vol3|SD7080,299767,4.35,0.13094,-0.02198
vol3|SD7080,299767,5.19,0.11543,-0.02637
vol3|SD7080,299767,6.17,0.11188,-0.02077
vol3|SD7080,299767,7.29,0.10803,-0.03192
vol3|SD7080,299767,8.34,0.11048,-0.03726
vol3|SD7080,299767,9.35,0.12456,-0.03444
vol3|SD7080,299767,10.23,0.10277,-0.03912
vol3|SD7080,299767,11.26,0.21054,-0.06557
vol3|SG6040,99872,-3.97,-0.06120,0.02191
vol3|SG6040,99872,-3.01,-0.05070,-0.00070
vol3|SG6040,99872,-1.87,-0.03871,-0.00026
vol3|SG6040,99872,-0.85,0.00901,-0.03297
vol3|SG6040,99872,0.25,0.02899,-0.05890
vol3|SG6040,99872,1.08,0.02204,-0.08367
vol3|SG6040,99872,2.31,0.02493,-0.10469
vol3|SG6040,99872,3.3,0.04566,-0.12439
vol3|SG6040,99872,4.23,0.06358,-0.15092
vol3|SG6040,99872,5.2,0.06128,-0.16674
vol3|SG6040,99872,6.37,0.06128,-0.17378
vol3|SG6040,99872,7.25,0.06467,-0.18254
vol3|SG6040,99872,8.3,0.05684,-0.18956
vol3|SG6040,99872,9.38,0.06402,-0.18030
vol3|SG6040,99872,10.36,0.05360,-0.15037
vol3|SG6040,99872,11.43,0.04015,-0.14064
vol3|SG6040,100031,-6.06,-0.07220,0.03867
vol3|SG6040,100031,-4.87,-0.08617,0.02833
vol3|SG6040,137122,-4.27,-0.05579,-0.03041
vol3|SG6040,137122,-2.55,-0.01714,-0.06638
vol3|SG6040,137122,-1.45,0.02255,-0.09068
vol3|SG6040,137122,0.3,0.03753,-0.12567
vol3|SG6040,137122,2.01,0.05578,-0.13647
vol3|SG6040,137122,3.37,0.07347,-0.14721
vol3|SG6040,137122,4.99,0.07135,-0.17251
vol3|SG6040,137122,6.36,0.07350,-0.19571
vol3|SG6040,137122,7.87,0.07343,-0.19444
vol3|SG6040,137122,9.29,0.06705,-0.19126
vol3|SG6040,137122,10.98,0.11444,-0.15490
vol3|SG6040,137122,5.25,0.07135,-0.17354
vol3|SG6040,149553,-6.93,-0.24953,0.04245
vol3|SG6040,149553,-6.1,-0.07775,-0.00106
vol3|SG6040,149726,-5.9,-0.13208,0.01924
vol3|SG6040,149969,-4.83,-0.05038,-0.00804
vol3|SG6040,149969,-3.98,-0.05514,-0.04166
vol3|SG6040,149969,-2.38,0.00667,-0.07716
vol3|SG6040,149969,-1.77,0.00804,-0.08367
vol3|SG6040,149969,-0.95,0.02850,-0.09442
vol3|SG6040,149969,0.37,0.03198,-0.11037
vol3|SG6040,149969,1.27,0.03659,-0.12161
vol3|SG6040,149969,2.39,0.06011,-0.12501
vol3|SG6040,149969,3.43,0.06796,-0.14280
vol3|SG6040,149969,4.43,0.06796,-0.15809
vol3|SG6040,149969,5.57,0.06796,-0.15800
vol3|SG6040,149969,6.87,0.06639,-0.17072
vol3|SG6040,149969,7.25,0.06639,-0.16962
vol3|SG6040,149969,8.55,0.05607,-0.17197
vol3|SG6040,149969,9.39,0.06446,-0.15657
vol3|SG6040,149969,10.59,0.04842,-0.14244
vol3|SG6040,149969,11.24,0.06059,-0.14435
vol3|SG6040,199979,-6.81,-0.24628,0.01289
vol3|SG6040,199979,-5.7,-0.03854,-0.02557
vol3|SG6040,199979,-5.14,-0.02147,-0.04525
vol3|SG6040,199979,-3.54,-0.00196,-0.07623
vol3|SG6040,199979,-2.76,0.02555,-0.08712
vol3|SG6040,199979,-1.61,0.04461,-0.10346
vol3|SG6040,199979,-0.69,0.05045,-0.12245
vol3|SG6040,199979,0.53,0.04962,-0.13184
vol3|SG6040,199979,1.18,0.06679,-0.13184
vol3|SG6040,199979,2.3,0.07344,-0.15208
vol3|SG6040,199979,3.34,0.09220,-0.15013
vol3|SG6040,199979,4.34,0.09220,-0.15838
vol3|SG6040,199979,5.32,0.08366,-0.15373
vol3|SG6040,199979,6.48,0.08209,-0.17065
vol3|SG6040,199979,7.4,0.08314,-0.16284
vol3|SG6040,199979,8.49,0.07249,-0.15639
vol3|SG6040,199979,9.51,0.08343,-0.13226
vol3|SG6040,199979,10.37,0.06456,-0.12434
vol3|SG6040,199979,11.42,0.06630,-0.10815
vol3|SG6040,299663,-8.07,-0.15428,0.01520
vol3|SG6040,299663,-7.06,-0.17271,-0.00624
vol3|SG6040,299663,-6.04,0.02419,-0.03294
vol3|SG6040,299663,-4.93,0.02699,-0.07511
vol3|SG6040,299663,-3.99,0.04418,-0.07566
vol3|SG6040,299663,-2.96,0.10476,-0.08652
vol3|SG6040,299663,-1.93,0.11419,-0.09534
vol3|SG6040,299663,-0.54,0.10426,-0.11180
vol3|SG6040,299663,0.27,0.11013,-0.12119
vol3|SG6040,299663,1.31,0.13086,-0.12459
vol3|SG6040,299663,2.26,0.12808,-0.13985
vol3|SG6040,299663,3.45,0.15485,-0.15203
vol3|SG6040,299663,4.05,0.15485,-0.15203
vol3|SG6040,299663,5.02,0.15485,-0.15565
vol3|SG6040,299663,6.65,0.15408,-0.15361
vol3|SG6040,299663,7.5,0.15755,-0.14292
vol3|SG6040,299663,8.63,0.14442,-0.13575
vol3|SG6040,299663,9.6,0.14626,-0.11767
vol3|SG6040,299663,10.53,0.11525,-0.10801
vol3|SG6040,299663,11.39,0.13700,-0.11032
vol3|SG6040,299854,-5.96,-0.00989,-0.03509
vol3|SG6040,299854,-4.4,0.03830,-0.07928
vol3|SG6040,299854,-2.9,0.09957,-0.08652
vol3|SG6040,299854,-1.21,0.09572,-0.09534
vol3|SG6040,299854,0.35,0.11013,-0.12119
vol3|SG6040,299854,2.01,0.12761,-0.13985
vol3|SG6040,299854,3.65,0.15485,-0.15203
vol3|SG6040,299854,4.62,0.15485,-0.15565
vol3|SG6040,299854,6.14,0.15485,-0.15419
vol3|SG6040,299854,7.63,0.15755,-0.14742
vol3|SG6040,299854,9.64,0.14536,-0.11610
vol3|SG6040,299854,10.93,0.20797,-0.11688
vol3|SG6040,399758,-8.07,-0.20129,-0.01346
vol3|SG6040,399758,-7.09,-0.17476,-0.02576
vol3|SG6040,399758,-5.95,-0.05225,-0.05286
vol3|SG6040,399758,-5.0,0.01720,-0.08757
vol3|SG6040,399758,-3.99,0.01500,-0.08881
vol3|SG6040,399758,-2.97,0.05212,-0.09294
vol3|SG6040,399758,-1.9,0.06440,-0.09986
vol3|SG6040,399758,-0.89,0.07106,-0.10968
vol3|SG6040,399758,0.23,0.07395,-0.11820
vol3|SG6040,399758,1.14,0.09298,-0.12161
vol3|SG6040,399758,2.29,0.09302,-0.13559
vol3|SG6040,399758,3.35,0.10324,-0.14949
vol3|SG6040,399758,4.26,0.10324,-0.15311
vol3|SG6040,399758,5.26,0.09903,-0.15351
vol3|SG6040,399758,6.43,0.09903,-0.15071
vol3|SG6040,399758,7.51,0.09927,-0.13737
vol3|SG6040,399758,8.54,0.08345,-0.13081
vol3|SG6040,399758,9.64,0.08094,-0.11970
vol3|SG6040,399758,10.62,0.07644,-0.11192
vol3|SG6040,399758,11.55,0.07592,-0.09137
