source,airfoil,config,geom_kind,Re,alpha,CL_meas,CD_meas,u_cd_span,CL_xxsmall,CL_xsmall,CL_small,CL_medium,CL_large,CL_xlarge,CL_xxlarge,CL_xxxlarge,CD_xxsmall,CD_xsmall,CD_small,CD_medium,CD_large,CD_xlarge,CD_xxlarge,CD_xxxlarge,conf_xlarge,tc
vol1,GM15,clean,nominal,40600.0,0.66,0.362,0.0223,0.008849999999999998,0.37161,0.37373,0.35526,0.34920,0.36491,0.36163,0.37580,0.37482,0.026439,0.025686,0.028018,0.025335,0.025312,0.024878,0.025082,0.024951,0.9796,0.0673
vol1,GM15,clean,nominal,40600.0,2.61,0.588,0.0217,0.0027999999999999987,0.63651,0.62239,0.60775,0.57136,0.60948,0.56702,0.57222,0.57560,0.030238,0.031525,0.032693,0.033344,0.033568,0.034222,0.034068,0.034166,0.9844,0.0673
vol1,GM15,clean,nominal,40600.0,4.61,0.869,0.0292,0.0033500000000000005,0.89902,0.91509,0.88098,0.89956,0.91044,0.89484,0.89752,0.90557,0.035653,0.037130,0.041390,0.042228,0.041810,0.042535,0.041941,0.041670,0.9847,0.0673
vol1,GM15,clean,nominal,40600.0,6.83,1.091,0.0256,0.00255,1.09675,1.20587,1.17186,1.19238,1.19611,1.20864,1.21591,1.19048,0.047158,0.041817,0.042530,0.036058,0.034737,0.033962,0.032682,0.031934,0.9768,0.0673
vol1,GM15,clean,nominal,40600.0,8.75,1.187,0.0256,0.005300000000000001,1.13274,1.32294,1.30710,1.30134,1.28876,1.29073,1.30546,1.31703,0.072784,0.055349,0.053527,0.049174,0.053697,0.054036,0.054432,0.055149,0.9560,0.0673
vol1,GM15,clean,nominal,40600.0,9.94,1.25,0.0259,0.00455,1.10087,1.29399,1.32314,1.37591,1.31611,1.32467,1.33964,1.32042,0.101681,0.077271,0.068425,0.065474,0.080461,0.076022,0.078894,0.079021,0.8752,0.0673
vol1,GM15,clean,nominal,60700.0,-3.59,-0.032,0.0393,0.012700000000000001,-0.13309,-0.16757,-0.15581,-0.14446,-0.18906,-0.17969,-0.19174,-0.21736,0.047667,0.045154,0.051358,0.049553,0.054478,0.057599,0.057401,0.058671,0.4524,0.0673
vol1,GM15,clean,nominal,60700.0,-1.91,0.163,0.0209,0.0027999999999999987,0.07326,0.09278,0.07330,0.10594,0.11350,0.11808,0.13545,0.14049,0.029048,0.025293,0.024893,0.024950,0.024514,0.023808,0.024266,0.023421,0.9682,0.0673
vol1,GM15,clean,nominal,60700.0,-0.37,0.312,0.0206,0.003299999999999999,0.29547,0.28549,0.27302,0.28124,0.28720,0.27205,0.28715,0.29593,0.022292,0.021410,0.024193,0.023483,0.022771,0.022585,0.022785,0.022671,0.9722,0.0673
vol1,GM15,clean,nominal,60700.0,1.07,0.466,0.0176,0.0041,0.51564,0.49710,0.49984,0.46075,0.50545,0.46863,0.47548,0.48005,0.021337,0.021587,0.023519,0.023764,0.023551,0.023515,0.024209,0.023960,0.9773,0.0673
vol1,GM15,clean,nominal,60700.0,2.72,0.718,0.0209,0.0019500000000000003,0.77170,0.76708,0.75528,0.75505,0.78321,0.76899,0.77086,0.76528,0.022514,0.023790,0.024875,0.026219,0.026194,0.026393,0.026303,0.026397,0.9836,0.0673
vol1,GM15,clean,nominal,60700.0,4.28,0.913,0.0214,0.004449999999999999,0.98836,1.00204,0.98719,0.99545,0.99421,0.99736,0.99938,0.99633,0.023961,0.024883,0.026538,0.025047,0.025414,0.024657,0.024444,0.024663,0.9831,0.0673
vol1,GM15,clean,nominal,60700.0,5.74,1.034,0.0199,0.0040999999999999995,1.14294,1.16242,1.15967,1.13918,1.14196,1.15799,1.15728,1.15263,0.026689,0.025938,0.025667,0.024113,0.024069,0.023542,0.023322,0.023864,0.9835,0.0673
vol1,GM15,clean,nominal,60700.0,7.34,1.173,0.0203,0.0016499999999999987,1.25000,1.25945,1.25296,1.22970,1.19777,1.20837,1.20687,1.19684,0.034016,0.033044,0.032733,0.030405,0.032378,0.031623,0.032677,0.032450,0.9757,0.0673
vol1,GM15,clean,nominal,60700.0,8.95,1.252,0.0273,0.0038000000000000013,1.28541,1.32792,1.32503,1.31658,1.32742,1.34340,1.36297,1.34838,0.050512,0.047440,0.049189,0.047356,0.053482,0.052255,0.052962,0.052970,0.9175,0.0673
vol1,GM15,clean,nominal,60700.0,10.38,1.308,0.0421,0.003950000000000002,1.23500,1.34254,1.36302,1.38547,1.32353,1.32293,1.33844,1.33010,0.080242,0.068184,0.066389,0.068101,0.083248,0.079763,0.080393,0.079131,0.6677,0.0673
vol1,GM15,clean,nominal,60700.0,11.96,1.335,0.0557,0.0125,1.11975,1.04561,1.19284,1.11042,1.06931,1.07438,1.11077,1.11215,0.136360,0.146617,0.114310,0.139391,0.144170,0.139997,0.127539,0.122905,0.2592,0.0673
vol1,GM15,clean,nominal,60700.0,-1.91,-0.341,0.0587,0.018449999999999998,0.07326,0.09278,0.07330,0.10594,0.11350,0.11808,0.13545,0.14049,0.029048,0.025293,0.024893,0.024950,0.024514,0.023808,0.024266,0.023421,0.9682,0.0673
vol1,GM15,clean,nominal,60700.0,-0.29,-0.17,0.0286,0.005600000000000001,0.30742,0.29658,0.28494,0.29039,0.29633,0.28044,0.29460,0.30344,0.022134,0.021282,0.024153,0.023440,0.022720,0.022465,0.022754,0.022684,0.9719,0.0673
vol1,GM15,clean,nominal,60700.0,1.2,-0.026,0.0183,0.0008500000000000001,0.53595,0.51744,0.52005,0.48133,0.52939,0.49251,0.50012,0.50467,0.021392,0.021771,0.023535,0.024033,0.023781,0.023870,0.024528,0.024321,0.9780,0.0673
vol1,GM15,clean,nominal,60700.0,2.5,0.112,0.0135,0.00020000000000000052,0.73832,0.73060,0.72122,0.71453,0.75110,0.73536,0.73439,0.72933,0.022333,0.023550,0.024579,0.026096,0.025950,0.026383,0.026313,0.026364,0.9833,0.0673
vol1,GM15,clean,nominal,60700.0,4.18,0.321,0.0127,0.0023,0.97587,0.98876,0.97320,0.98264,0.98146,0.98358,0.98694,0.98335,0.023845,0.024838,0.026513,0.025206,0.025572,0.024783,0.024585,0.024783,0.9832,0.0673
vol1,GM15,clean,nominal,60700.0,5.6,0.464,0.0144,0.0015499999999999993,1.13046,1.15004,1.14639,1.12833,1.13179,1.14662,1.14471,1.14104,0.026311,0.025737,0.025712,0.024013,0.024107,0.023604,0.023394,0.023969,0.9836,0.0673
vol1,GM15,clean,nominal,60700.0,7.26,0.636,0.0191,0.0023,1.24622,1.25579,1.25000,1.22672,1.19559,1.20638,1.20364,1.19242,0.033483,0.032430,0.032015,0.029733,0.031388,0.030701,0.031883,0.031775,0.9762,0.0673
vol1,GM15,clean,nominal,60700.0,8.75,0.773,0.0214,0.0026999999999999993,1.28576,1.32089,1.31470,1.30296,1.30983,1.32648,1.34541,1.33762,0.047728,0.045419,0.047126,0.044847,0.050061,0.049021,0.049419,0.049638,0.9325,0.0673
vol1,GM15,clean,nominal,60700.0,10.36,0.879,0.0237,0.00435,1.23627,1.34347,1.36353,1.38555,1.32586,1.32470,1.34037,1.33199,0.079678,0.067729,0.066063,0.067762,0.082740,0.079358,0.080037,0.078711,0.6733,0.0673
vol1,GM15,clean,nominal,60700.0,11.81,0.994,0.0249,0.0038499999999999993,1.12953,1.04993,1.22252,1.12123,1.08330,1.09522,1.13619,1.13474,0.130611,0.143114,0.106427,0.133218,0.137806,0.131881,0.118839,0.115412,0.2730,0.0673
vol1,GM15,clean,nominal,60700.0,13.44,1.085,0.0343,0.0075000000000000015,1.07050,1.05380,1.04848,1.06604,1.02998,1.02704,0.92879,1.08545,0.180931,0.176571,0.180036,0.178636,0.186843,0.183441,0.184123,0.186758,0.2744,0.0673
vol1,GM15,clean,nominal,100600.0,0.0,0.428,0.0168,0.0023,0.45944,0.44438,0.44070,0.44818,0.46313,0.44509,0.45201,0.44403,0.015715,0.015262,0.017882,0.018690,0.018179,0.017812,0.018669,0.018440,0.9594,0.0673
vol1,GM15,clean,nominal,100600.0,1.63,0.667,0.0164,0.0014000000000000002,0.69285,0.70861,0.70094,0.72460,0.72178,0.71480,0.71592,0.71204,0.014927,0.014967,0.016079,0.016161,0.016281,0.015892,0.016409,0.016175,0.9709,0.0673
vol1,GM15,clean,nominal,100600.0,3.13,0.833,0.0158,0.0020500000000000006,0.89583,0.90980,0.89949,0.91491,0.90795,0.90559,0.90631,0.90230,0.015283,0.015484,0.016231,0.015818,0.015763,0.015179,0.015134,0.015011,0.9813,0.0673
vol1,GM15,clean,nominal,100600.0,4.55,0.961,0.0164,0.002000000000000001,1.05920,1.06115,1.05423,1.05104,1.05110,1.05093,1.05272,1.05079,0.016545,0.016136,0.016298,0.016359,0.016204,0.016093,0.015756,0.015887,0.9845,0.0673
vol1,GM15,clean,nominal,100600.0,6.15,1.103,0.018,0.0009499999999999995,1.20136,1.17283,1.17424,1.17008,1.17239,1.18077,1.17894,1.17648,0.020456,0.020703,0.019680,0.019519,0.018681,0.018397,0.018459,0.018351,0.9771,0.0673
vol1,GM15,clean,nominal,100600.0,7.58,1.206,0.0216,0.001299999999999999,1.29477,1.25584,1.24391,1.23080,1.22723,1.23899,1.24225,1.23615,0.027737,0.030602,0.031524,0.029970,0.031712,0.031263,0.031733,0.031545,0.9714,0.0673
vol1,GM15,clean,nominal,100600.0,9.11,1.265,0.0345,0.0026499999999999996,1.35701,1.33330,1.34112,1.32626,1.36241,1.38220,1.38054,1.36601,0.041201,0.043699,0.044637,0.046060,0.050697,0.051141,0.050697,0.050321,0.8399,0.0673
vol1,GM15,clean,nominal,100600.0,10.6,1.319,0.0459,0.004300000000000002,1.35137,1.34546,1.38432,1.35321,1.31978,1.32443,1.32195,1.33333,0.063780,0.065122,0.062095,0.069578,0.085589,0.078227,0.081099,0.078684,0.2442,0.0673
vol1,GM15,clean,nominal,100600.0,12.45,1.35,0.0838,0.0109,1.20689,1.07398,1.17998,1.12630,1.07841,1.07657,1.06091,1.04729,0.124886,0.139357,0.117056,0.136848,0.141150,0.142742,0.145198,0.144946,0.0355,0.0673
vol1,GM15,clean,nominal,101300.0,-1.93,-0.336,0.0471,0.006850000000000002,0.18989,0.15380,0.14617,0.14907,0.14680,0.12930,0.14171,0.15828,0.020697,0.018979,0.020563,0.019882,0.019541,0.018779,0.019638,0.018969,0.9451,0.0673
vol1,GM15,clean,nominal,101300.0,-0.14,-0.151,0.0195,0.0005500000000000001,0.44071,0.42283,0.41885,0.42590,0.44029,0.42222,0.42977,0.42101,0.015821,0.015364,0.018021,0.018954,0.018305,0.018072,0.018771,0.018540,0.9593,0.0673
vol1,GM15,clean,nominal,101300.0,1.31,-0.02,0.0143,0.0007499999999999998,0.64827,0.66100,0.65477,0.67481,0.67756,0.66864,0.66720,0.66346,0.014872,0.014786,0.016152,0.016267,0.016368,0.016079,0.016602,0.016407,0.9686,0.0673
vol1,GM15,clean,nominal,101300.0,2.7,0.136,0.0115,0.0008500000000000001,0.84067,0.85753,0.84669,0.86835,0.85881,0.85658,0.85875,0.85235,0.015039,0.015263,0.016016,0.015716,0.015742,0.015062,0.015231,0.015025,0.9785,0.0673
vol1,GM15,clean,nominal,101300.0,4.19,0.285,0.0128,0.0016000000000000007,1.02123,1.02663,1.01832,1.01829,1.01802,1.01625,1.01686,1.01473,0.016016,0.015793,0.016250,0.016063,0.015884,0.015761,0.015333,0.015440,0.9847,0.0673
vol1,GM15,clean,nominal,101300.0,5.63,0.431,0.0154,0.0016499999999999996,1.15974,1.14362,1.14351,1.13865,1.14117,1.14738,1.14611,1.14546,0.018727,0.018239,0.017347,0.017709,0.017055,0.017107,0.016886,0.017051,0.9804,0.0673
vol1,GM15,clean,nominal,101300.0,7.27,0.591,0.0179,0.0012500000000000011,1.27699,1.23662,1.22719,1.21598,1.20411,1.21846,1.21851,1.21268,0.025726,0.028299,0.028687,0.027435,0.029279,0.028676,0.029195,0.028951,0.9738,0.0673
vol1,GM15,clean,nominal,101300.0,8.72,0.738,0.0176,0.0006499999999999995,1.34604,1.31796,1.31606,1.30112,1.33352,1.35191,1.35464,1.34741,0.037031,0.039824,0.041185,0.041207,0.044148,0.044759,0.044336,0.044337,0.9081,0.0673
vol1,GM15,clean,nominal,101300.0,10.42,0.897,0.0191,0.0004999999999999987,1.35799,1.34853,1.38901,1.36211,1.34967,1.33926,1.34174,1.35031,0.060079,0.061928,0.059115,0.066213,0.080201,0.074838,0.077127,0.074561,0.2997,0.0673
vol1,GM15,clean,nominal,101300.0,11.84,0.996,0.0294,0.0020500000000000015,1.26863,1.15261,1.26254,1.17319,1.14212,1.16000,1.11585,1.09921,0.099001,0.112985,0.093221,0.112123,0.115269,0.114075,0.121147,0.118579,0.0509,0.0673
vol1,GM15,clean,nominal,101300.0,13.45,1.088,0.0465,0.003700000000000002,1.12449,1.07411,1.05779,1.09388,1.04474,1.03022,0.97481,1.09147,0.169214,0.162173,0.166551,0.166509,0.174571,0.175165,0.176767,0.175632,0.0313,0.0673
vol1,GM15,clean,nominal,101900.0,-3.46,0.021,0.0315,0.0018000000000000013,-0.00386,-0.03229,-0.05190,-0.02032,-0.06972,-0.07416,-0.05396,-0.07639,0.033662,0.030015,0.029119,0.026566,0.028116,0.029254,0.029148,0.032067,0.6978,0.0673
vol1,GM15,clean,nominal,102100.0,-1.49,0.221,0.0177,0.0006499999999999995,0.25211,0.21736,0.21140,0.21032,0.21697,0.19353,0.20181,0.21027,0.018840,0.017707,0.019608,0.019505,0.019252,0.018774,0.019606,0.018963,0.9466,0.0673
vol1,GM15,clean,nominal,200500.0,-3.41,0.116,0.017,0.0019000000000000006,0.08516,0.06171,0.04456,0.04804,0.04575,0.03102,0.03423,0.04294,0.019591,0.016986,0.018694,0.017296,0.017506,0.017675,0.018367,0.018084,0.9128,0.0673
vol1,GM15,clean,nominal,200500.0,-1.25,0.388,0.011,0.0020999999999999994,0.37745,0.38946,0.35958,0.39675,0.39484,0.39057,0.38782,0.38451,0.011890,0.010961,0.012524,0.012549,0.012320,0.012659,0.012703,0.012612,0.9248,0.0673
vol1,GM15,clean,nominal,200500.0,-0.44,0.492,0.0107,0.0023,0.48630,0.50730,0.48268,0.51969,0.50782,0.50908,0.50679,0.50844,0.010794,0.010197,0.011538,0.011662,0.011476,0.011806,0.011843,0.011756,0.9383,0.0673
vol1,GM15,clean,nominal,200500.0,1.54,0.688,0.0097,0.0006000000000000007,0.73635,0.75819,0.74386,0.75242,0.74400,0.74655,0.74030,0.74181,0.009758,0.009516,0.010003,0.009515,0.009352,0.009129,0.008985,0.009112,0.9700,0.0673
vol1,GM15,clean,nominal,200500.0,2.77,0.811,0.0103,0.00115,0.87548,0.89024,0.87429,0.87980,0.87232,0.87315,0.87328,0.87019,0.010192,0.009841,0.010221,0.010129,0.009675,0.009789,0.009576,0.009582,0.9815,0.0673
vol1,GM15,clean,nominal,200500.0,4.75,1.012,0.0125,0.0006499999999999995,1.06566,1.07285,1.07161,1.07440,1.06962,1.06669,1.06863,1.06618,0.012980,0.011966,0.011812,0.011870,0.011640,0.011946,0.011888,0.011859,0.9784,0.0673
vol1,GM15,clean,nominal,200500.0,5.86,1.107,0.0145,0.0004499999999999999,1.15610,1.14580,1.15336,1.14992,1.16023,1.15975,1.15519,1.15819,0.016255,0.016472,0.016029,0.015645,0.014860,0.014806,0.015225,0.014760,0.9716,0.0673
vol1,GM15,clean,nominal,200500.0,7.66,1.218,0.0238,0.0008999999999999998,1.28280,1.28063,1.26569,1.25205,1.25671,1.26081,1.26414,1.26055,0.025071,0.026213,0.027453,0.027045,0.027569,0.027448,0.027739,0.027506,0.9667,0.0673
vol1,GM15,clean,nominal,200500.0,9.14,1.29,0.0332,0.0009000000000000015,1.36112,1.36285,1.35976,1.34486,1.36404,1.38394,1.38367,1.38673,0.036564,0.036925,0.037726,0.039583,0.043725,0.043966,0.044265,0.043987,0.6056,0.0673
vol1,GM15,clean,nominal,200500.0,10.58,1.326,0.0475,0.002999999999999999,1.39289,1.38434,1.39043,1.37107,1.36656,1.36194,1.37715,1.34707,0.053690,0.054367,0.054832,0.059560,0.071256,0.065954,0.068672,0.073768,0.0610,0.0673
vol1,GM15,clean,nominal,202200.0,-1.73,-0.276,0.0299,0.0012499999999999994,0.31237,0.31731,0.28621,0.32000,0.32162,0.31705,0.31473,0.31157,0.012735,0.011587,0.013283,0.012928,0.012671,0.012965,0.013010,0.012940,0.9180,0.0673
vol1,GM15,clean,nominal,202200.0,0.09,-0.088,0.0151,0.0010999999999999994,0.55630,0.58037,0.56128,0.59319,0.57785,0.58248,0.57715,0.58292,0.010253,0.009824,0.010951,0.010777,0.010816,0.010838,0.011099,0.011029,0.9426,0.0673
vol1,GM15,clean,nominal,202200.0,1.47,-0.002,0.0132,0.0012500000000000002,0.72834,0.75054,0.73631,0.74513,0.73662,0.73935,0.73281,0.73449,0.009715,0.009470,0.009966,0.009460,0.009320,0.009076,0.008922,0.009058,0.9687,0.0673
vol1,GM15,clean,nominal,202200.0,3.07,0.163,0.0117,0.00045000000000000075,0.90700,0.92135,0.90516,0.91082,0.90270,0.90345,0.90484,0.90113,0.010388,0.009918,0.010311,0.010286,0.009838,0.009998,0.009789,0.009782,0.9819,0.0673
vol1,GM15,clean,nominal,202200.0,4.53,0.309,0.0115,0.0007000000000000001,1.04630,1.05644,1.05143,1.05512,1.04778,1.04572,1.04856,1.04541,0.012470,0.011414,0.011416,0.011523,0.011354,0.011615,0.011541,0.011538,0.9792,0.0673
vol1,GM15,clean,nominal,202200.0,5.93,0.482,0.0115,0.0002999999999999999,1.16123,1.15069,1.15755,1.15351,1.16259,1.16256,1.15718,1.16063,0.016489,0.016796,0.016421,0.016032,0.015402,0.015322,0.015872,0.015461,0.9710,0.0673
vol1,GM15,clean,nominal,202200.0,7.46,0.644,0.0117,0.0007500000000000007,1.26990,1.26687,1.25229,1.23974,1.24270,1.24786,1.25022,1.24663,0.023817,0.024937,0.026177,0.025624,0.026128,0.025972,0.026201,0.026070,0.9705,0.0673
vol1,GM15,clean,nominal,202200.0,9.09,0.805,0.0136,0.0008999999999999998,1.35906,1.36126,1.35733,1.34229,1.36117,1.38046,1.38084,1.38464,0.036038,0.036397,0.037222,0.038980,0.042867,0.043159,0.043400,0.043105,0.6352,0.0673
vol1,GM15,clean,nominal,202200.0,10.64,0.937,0.0205,0.0008999999999999998,1.39308,1.38394,1.38859,1.36830,1.36202,1.35819,1.37298,1.34241,0.054501,0.055193,0.055774,0.060543,0.072053,0.066747,0.069618,0.074983,0.0557,0.0673
vol1,GM15,clean,nominal,202200.0,11.96,1.034,0.0283,0.0010500000000000006,1.34906,1.30153,1.28047,1.20978,1.20809,1.23580,1.19848,1.23004,0.082150,0.084890,0.085376,0.100181,0.094497,0.092768,0.100871,0.088883,0.0130,0.0673
vol1,GM15,clean,nominal,202200.0,13.53,1.109,0.0482,0.0040999999999999995,1.20305,1.11251,1.14497,1.12437,1.07719,1.07406,1.02755,1.06034,0.147246,0.143980,0.133774,0.152794,0.155509,0.157312,0.163590,0.152362,0.0093,0.0673
vol1,GM15,clean,nominal,302500.0,-1.99,-0.301,0.0413,0.0007000000000000027,0.31269,0.33119,0.30308,0.33316,0.33335,0.33779,0.34190,0.33957,0.010639,0.009733,0.010581,0.009912,0.009715,0.010175,0.009950,0.009854,0.9138,0.0673
vol1,GM15,clean,nominal,302500.0,-0.49,-0.147,0.0165,0.0023,0.50619,0.52900,0.51693,0.53114,0.52661,0.53045,0.53077,0.53372,0.008918,0.008567,0.008887,0.008941,0.008772,0.008881,0.008918,0.008841,0.9354,0.0673
vol1,GM15,clean,nominal,302500.0,2.04,0.055,0.012,0.0010999999999999994,0.79911,0.81610,0.80160,0.80385,0.79621,0.79937,0.79494,0.79405,0.008267,0.008086,0.008121,0.008036,0.007634,0.007618,0.007528,0.007547,0.9744,0.0673
vol1,GM15,clean,nominal,302500.0,3.01,0.184,0.011,0.0007999999999999995,0.89934,0.91618,0.90043,0.90587,0.89524,0.89718,0.89805,0.89384,0.008941,0.008388,0.008573,0.008599,0.008231,0.008385,0.008479,0.008364,0.9771,0.0673
vol1,GM15,clean,nominal,302500.0,4.54,0.343,0.0096,0.0007000000000000001,1.04019,1.05218,1.05498,1.05631,1.05065,1.04735,1.04972,1.04644,0.011394,0.010387,0.010141,0.010065,0.009924,0.010210,0.010170,0.010094,0.9738,0.0673
vol1,GM15,clean,nominal,302500.0,6.09,0.509,0.0093,0.0003499999999999996,1.16576,1.16831,1.17007,1.16533,1.16582,1.16643,1.16454,1.16571,0.016082,0.016186,0.016380,0.015992,0.016551,0.016530,0.016803,0.016768,0.9667,0.0673
vol1,GM15,clean,nominal,302500.0,7.54,0.655,0.01,0.0004999999999999996,1.27120,1.28772,1.27259,1.26427,1.26454,1.26526,1.26857,1.26480,0.022707,0.022693,0.023753,0.023661,0.024062,0.024036,0.024011,0.023919,0.9669,0.0673
vol1,GM15,clean,nominal,302500.0,9.0,0.798,0.0118,0.0005500000000000001,1.35866,1.38009,1.36610,1.35279,1.36391,1.37419,1.37861,1.38248,0.032318,0.031264,0.032317,0.034010,0.036505,0.036872,0.036923,0.036967,0.6885,0.0673
vol1,GM15,clean,nominal,302500.0,10.51,0.928,0.0175,0.0009999999999999992,1.41075,1.42208,1.40197,1.39342,1.40087,1.40401,1.40469,1.36512,0.047376,0.045675,0.048237,0.050576,0.060636,0.057151,0.060606,0.066015,0.0889,0.0673
vol1,GM15,clean,nominal,302500.0,12.41,1.072,0.0294,0.0020999999999999994,1.36725,1.32147,1.26595,1.20771,1.20287,1.24338,1.20151,1.23108,0.083057,0.084481,0.090391,0.105385,0.097331,0.094031,0.100895,0.090528,0.0134,0.0673
vol1,GM15,clean,nominal,302500.0,13.77,1.133,0.0585,0.011100000000000002,1.24390,1.14280,1.17612,1.12788,1.09172,1.10404,1.04936,1.05765,0.136991,0.139778,0.128151,0.152379,0.154262,0.152838,0.160629,0.153713,0.0092,0.0673
vol1,K3311,clean,nominal,61100.0,-4.25,-0.232,0.0322,0.003299999999999999,-0.33995,-0.35684,-0.36169,-0.35730,-0.38644,-0.37177,-0.36854,-0.38571,0.038006,0.038637,0.038055,0.038363,0.040933,0.042527,0.043709,0.043674,0.7654,0.1103
vol1,K3311,clean,nominal,61100.0,-2.71,-0.077,0.0251,0.00315,-0.18285,-0.21235,-0.21281,-0.20867,-0.20610,-0.20619,-0.21424,-0.22028,0.026500,0.027632,0.027799,0.029122,0.029550,0.028588,0.029595,0.029886,0.9664,0.1103
vol1,K3311,clean,nominal,61100.0,-1.19,0.088,0.0179,0.0032499999999999994,0.02150,0.00024,0.00477,0.01588,0.03750,0.05240,0.04510,0.03794,0.022658,0.022961,0.023335,0.023494,0.023040,0.022851,0.022788,0.022970,0.9523,0.1103
vol1,K3311,clean,nominal,61100.0,0.58,0.337,0.0229,0.0060500000000000016,0.27906,0.28083,0.30534,0.30463,0.30432,0.30507,0.29919,0.29323,0.023791,0.024674,0.024114,0.025223,0.025760,0.026674,0.026405,0.026621,0.9752,0.1103
vol1,K3311,clean,nominal,61100.0,1.9,0.494,0.0264,0.007850000000000001,0.46392,0.46239,0.47796,0.47522,0.46894,0.47288,0.46678,0.46145,0.025683,0.027021,0.026338,0.028539,0.028986,0.029245,0.028979,0.029009,0.9795,0.1103
vol1,K3311,clean,nominal,61100.0,3.68,0.654,0.0351,0.00665,0.69152,0.68205,0.67980,0.68133,0.66976,0.66488,0.66304,0.66344,0.028043,0.030687,0.031383,0.033170,0.033091,0.033211,0.032436,0.032536,0.9786,0.1103
vol1,K3311,clean,nominal,61100.0,5.07,0.775,0.0386,0.008799999999999999,0.84512,0.84314,0.83245,0.83464,0.81634,0.80919,0.80759,0.81404,0.029888,0.032956,0.034863,0.035203,0.035178,0.035512,0.034648,0.034556,0.9709,0.1103
vol1,K3311,clean,nominal,61100.0,6.8,0.931,0.0447,0.013300000000000003,0.99781,1.02930,1.02778,1.02261,1.02072,1.02191,1.01052,1.01068,0.032791,0.033865,0.036469,0.034454,0.034658,0.034373,0.034245,0.034605,0.9701,0.1103
vol1,K3311,clean,nominal,61100.0,8.31,1.099,0.0363,0.01005,1.08515,1.17601,1.18117,1.16688,1.18015,1.19119,1.18107,1.17460,0.037713,0.033923,0.035160,0.032493,0.032800,0.031839,0.031738,0.031572,0.9831,0.1103
vol1,K3311,clean,nominal,61100.0,9.89,1.222,0.03,0.002150000000000001,1.11205,1.27024,1.27100,1.25786,1.26109,1.25987,1.23705,1.23354,0.049345,0.038083,0.039057,0.035118,0.034678,0.034361,0.034455,0.033646,0.9811,0.1103
vol1,K3311,clean,nominal,61100.0,11.23,1.243,0.0424,0.011,1.07040,1.29060,1.29150,1.28995,1.27839,1.26531,1.24481,1.23890,0.068815,0.046976,0.049334,0.046153,0.045827,0.046211,0.047016,0.047112,0.9726,0.1103
vol1,K3311,clean,nominal,101100.0,-4.09,-0.154,0.0262,0.0019500000000000003,-0.19213,-0.22916,-0.24511,-0.23584,-0.23524,-0.22169,-0.22525,-0.23345,0.027835,0.029709,0.028796,0.028890,0.030126,0.029820,0.031005,0.030141,0.8552,0.1103
vol1,K3311,clean,nominal,101100.0,-2.54,0.064,0.0189,0.0023,-0.02498,-0.02093,-0.03220,0.03595,0.02896,0.02960,0.01925,0.01389,0.019911,0.019966,0.019836,0.020530,0.020701,0.020146,0.020766,0.020613,0.9546,0.1103
vol1,K3311,clean,nominal,101100.0,-1.21,0.168,0.0147,0.002,0.13899,0.18156,0.17469,0.21816,0.22323,0.23532,0.23873,0.25829,0.017041,0.015685,0.015828,0.015894,0.015681,0.015156,0.015610,0.015823,0.9432,0.1103
vol1,K3311,clean,nominal,101100.0,0.43,0.374,0.0149,0.0010000000000000009,0.36188,0.44652,0.44465,0.45164,0.43528,0.44216,0.43959,0.44098,0.016932,0.016708,0.016296,0.015485,0.015704,0.015543,0.015962,0.015868,0.9691,0.1103
vol1,K3311,clean,nominal,101100.0,2.12,0.538,0.0172,0.0019500000000000003,0.58736,0.63609,0.62594,0.62290,0.61698,0.62074,0.61680,0.62157,0.017855,0.017928,0.017062,0.016742,0.016874,0.016960,0.016804,0.016662,0.9831,0.1103
vol1,K3311,clean,nominal,101100.0,3.59,0.684,0.0187,0.001599999999999999,0.76320,0.78068,0.77681,0.77371,0.77425,0.77253,0.76746,0.76923,0.018245,0.018752,0.018478,0.018131,0.018147,0.017996,0.017813,0.017802,0.9875,0.1103
vol1,K3311,clean,nominal,101100.0,5.18,0.842,0.0197,0.0017000000000000001,0.93226,0.93962,0.94376,0.93256,0.93388,0.92861,0.92641,0.92765,0.018579,0.019248,0.020091,0.019679,0.019283,0.019283,0.019149,0.019243,0.9891,0.1103
vol1,K3311,clean,nominal,101100.0,6.83,1.005,0.021,0.0011000000000000003,1.08326,1.09945,1.10196,1.09402,1.09010,1.08643,1.08638,1.08586,0.019992,0.019518,0.020831,0.020640,0.020536,0.020378,0.020572,0.020486,0.9890,0.1103
